dataset_id,respondent_id,dimension,image_A,image_B,winner,raw_label,raw_col
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1836.jpg,380.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,93.jpg,674.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2143.jpg,1973.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,892.jpg,1890.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,971.jpg,1404.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2218.jpg,2791.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,293.jpg,705.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,249.jpg,2314.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,33.jpg,2520.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2018.jpg,2311.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2798.jpg,276.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,113.jpg,1539.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1508.jpg,2080.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1581.jpg,41.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1106.jpg,2725.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,694.jpg,1090.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,483.jpg,1009.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1479.jpg,1304.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1831.jpg,2844.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,2535.jpg,1219.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,194.jpg,1726.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1894.jpg,2529.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,1019.jpg,2511.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,589.jpg,2121.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,2338.jpg,2647.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,625.jpg,954.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,975.jpg,950.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,latynoamerykańska,196.jpg,1282.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1717.jpg,2634.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,730.jpg,2819.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,83.jpg,834.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1381.jpg,616.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2968.jpg,2688.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1392.jpg,1931.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,162.jpg,2205.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2532.jpg,2289.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,805.jpg,550.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1347.jpg,1427.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2585.jpg,1507.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,1625.jpg,2050.jpg,A,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2348.jpg,1710.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,558.jpg,1053.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,towarzyska,2126.jpg,2253.jpg,B,nietowarzyska,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,1152.jpg,830.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,615.jpg,514.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,2523.jpg,2325.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,1646.jpg,1940.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,356.jpg,1668.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,2793.jpg,1820.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,441.jpg,2994.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,1747.jpg,2835.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,1609.jpg,330.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,695.jpg,334.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,663.jpg,649.jpg,A,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,1237.jpg,2706.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,101.jpg,423.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,2689.jpg,1393.jpg,B,nieazjatycka,ratings_list2
ariadna,R_2Hdgb6pzO6Ik3cx,azjatycka,989.jpg,2730.jpg,B,nieazjatycka,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2568.jpg,2893.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1459.jpg,2223.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,560.jpg,1965.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2394.jpg,690.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,394.jpg,2239.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,611.jpg,2248.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2538.jpg,2186.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,512.jpg,293.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1118.jpg,2921.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1785.jpg,2217.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,688.jpg,145.jpg,B,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2492.jpg,916.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2087.jpg,810.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1209.jpg,1276.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2319.jpg,2747.jpg,A,latynoamerykańska,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2478.jpg,2777.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2567.jpg,438.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,105.jpg,2238.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2602.jpg,1753.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,1267.jpg,1477.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,318.jpg,1857.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,482.jpg,2495.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,556.jpg,194.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2675.jpg,717.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,659.jpg,2113.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,250.jpg,1444.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,370.jpg,1390.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,877.jpg,2651.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2145.jpg,1911.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,764.jpg,519.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1621.jpg,2872.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2007.jpg,1934.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,705.jpg,984.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1321.jpg,419.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1447.jpg,786.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1545.jpg,2264.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,704.jpg,1996.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2542.jpg,2111.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1512.jpg,755.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1204.jpg,2830.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2287.jpg,487.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,227.jpg,306.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,926.jpg,2816.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2090.jpg,1001.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2278.jpg,276.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,790.jpg,2509.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,39.jpg,490.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,257.jpg,679.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1027.jpg,329.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2293.jpg,2188.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2250.jpg,304.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,1373.jpg,2440.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2686.jpg,1578.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2522.jpg,112.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2261.jpg,2225.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2199.jpg,1975.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,797.jpg,10.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,792.jpg,2229.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,2626.jpg,2397.jpg,A,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,towarzyska,758.jpg,2954.jpg,B,towarzyska,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2824.jpg,1767.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,805.jpg,2080.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2190.jpg,1214.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2416.jpg,837.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1098.jpg,1470.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1521.jpg,189.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1850.jpg,1480.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1816.jpg,511.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2102.jpg,2588.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1773.jpg,437.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2444.jpg,47.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2284.jpg,571.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2801.jpg,2778.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,1632.jpg,500.jpg,A,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,gruba,2052.jpg,280.jpg,B,gruba,ratings_list
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2568.jpg,2893.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1459.jpg,2223.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,560.jpg,1965.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2394.jpg,690.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,394.jpg,2239.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,611.jpg,2248.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2538.jpg,2186.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,512.jpg,293.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1118.jpg,2921.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1785.jpg,2217.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,688.jpg,145.jpg,B,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2492.jpg,916.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2087.jpg,810.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,1209.jpg,1276.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,latynoamerykańska,2319.jpg,2747.jpg,A,nielatynoamerykańska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2478.jpg,2777.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2567.jpg,438.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,105.jpg,2238.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2602.jpg,1753.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,1267.jpg,1477.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,318.jpg,1857.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,482.jpg,2495.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,556.jpg,194.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2675.jpg,717.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,659.jpg,2113.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,250.jpg,1444.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,370.jpg,1390.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,877.jpg,2651.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,2145.jpg,1911.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,zagłosował(a)bym na nią/niego w wyborach,764.jpg,519.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1621.jpg,2872.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2007.jpg,1934.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,705.jpg,984.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1321.jpg,419.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1447.jpg,786.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1545.jpg,2264.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,704.jpg,1996.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2542.jpg,2111.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1512.jpg,755.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1204.jpg,2830.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2287.jpg,487.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,227.jpg,306.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,926.jpg,2816.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2090.jpg,1001.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2278.jpg,276.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,790.jpg,2509.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,39.jpg,490.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,257.jpg,679.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1027.jpg,329.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2293.jpg,2188.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2250.jpg,304.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,1373.jpg,2440.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2686.jpg,1578.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2522.jpg,112.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2261.jpg,2225.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2199.jpg,1975.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,797.jpg,10.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,792.jpg,2229.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,2626.jpg,2397.jpg,A,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,towarzyska,758.jpg,2954.jpg,B,nietowarzyska,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2824.jpg,1767.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,805.jpg,2080.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2190.jpg,1214.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2416.jpg,837.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1098.jpg,1470.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1521.jpg,189.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1850.jpg,1480.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1816.jpg,511.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2102.jpg,2588.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1773.jpg,437.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2444.jpg,47.jpg,B,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2284.jpg,571.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2801.jpg,2778.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,1632.jpg,500.jpg,A,szczupła,ratings_list2
ariadna,R_805TIgMgJvjPgqd,gruba,2052.jpg,280.jpg,A,szczupła,ratings_list2
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,1485.jpg,2872.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,2624.jpg,1022.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,1601.jpg,2953.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,2594.jpg,1310.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,1030.jpg,312.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,8.jpg,2807.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,873.jpg,1280.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,2784.jpg,1383.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,2169.jpg,2977.jpg,A,zagłosował(a)bym na nią/niego w wyborach,ratings_list
ariadna,R_2By4q6ScwtEtppD,zagłosował(a)bym na nią/niego w wyborach,365.jpg,2903.jpg,B,zagłosował(a)bym na nią/niego w wyborach,ratings_list
